goid,gid
GO:0006355,ATCC64974_6260-T1
GO:0055114,ATCC64974_930-T1
GO:0016491,ATCC64974_930-T1
GO:0016020,ATCC64974_9250-T1
GO:0005267,ATCC64974_9250-T1
GO:0071805,ATCC64974_9250-T1
GO:0043039,ATCC64974_8370-T1
GO:0005524,ATCC64974_8370-T1
GO:0000166,ATCC64974_8370-T1
GO:0004812,ATCC64974_8370-T1
GO:0005737,ATCC64974_8370-T1
GO:0006418,ATCC64974_8370-T1
GO:0004818,ATCC64974_8370-T1
GO:0006424,ATCC64974_8370-T1
GO:0006412,ATCC64974_8370-T1
GO:0004518,ATCC64974_4780-T1
GO:0003677,ATCC64974_4780-T1
GO:0016705,ATCC64974_6680-T1
GO:0055114,ATCC64974_6680-T1
GO:0004497,ATCC64974_6680-T1
GO:0003978,ATCC64974_3380-T1
GO:0006012,ATCC64974_3380-T1
GO:0016021,ATCC64974_3570-T1
GO:0009584,ATCC64974_2590-T1
GO:0006355,ATCC64974_2590-T1
GO:0000160,ATCC64974_2590-T1
GO:0000155,ATCC64974_2590-T1
GO:0007165,ATCC64974_2590-T1
GO:0005515,ATCC64974_2590-T1
GO:0018298,ATCC64974_2590-T1
GO:0004609,ATCC64974_9320-T1
GO:0008654,ATCC64974_9320-T1
GO:0005509,ATCC64974_9320-T1
GO:0005524,ATCC64974_1030-T1
GO:0016491,ATCC64974_2020-T1
GO:0003824,ATCC64974_2020-T1
GO:0020037,ATCC64974_2020-T1
GO:0055114,ATCC64974_2020-T1
GO:0016491,ATCC64974_2490-T1
GO:0055114,ATCC64974_2490-T1
GO:0016620,ATCC64974_2490-T1
GO:1902600,ATCC64974_3610-T1
GO:0046034,ATCC64974_3610-T1
GO:0045261,ATCC64974_3610-T1
GO:0015986,ATCC64974_3610-T1
GO:0046933,ATCC64974_3610-T1
GO:0005524,ATCC64974_3610-T1
GO:0005515,ATCC64974_5980-T1
GO:0005515,ATCC64974_3040-T1
GO:0005515,ATCC64974_400-T1
GO:0016746,ATCC64974_2950-T1
GO:0004518,ATCC64974_8190-T1
GO:0003676,ATCC64974_8190-T1
GO:0000214,ATCC64974_8190-T1
GO:0006388,ATCC64974_8190-T1
GO:0000213,ATCC64974_8190-T1
GO:0003677,ATCC64974_5220-T1
GO:0006260,ATCC64974_5220-T1
GO:0006281,ATCC64974_5220-T1
GO:0005634,ATCC64974_5220-T1
GO:0006310,ATCC64974_5220-T1
GO:0055114,ATCC64974_6790-T1
GO:0016491,ATCC64974_6790-T1
GO:0016021,ATCC64974_8380-T1
GO:0120029,ATCC64974_8380-T1
GO:0008553,ATCC64974_8380-T1
GO:0000166,ATCC64974_8380-T1
GO:0006351,ATCC64974_900-T1
GO:0008270,ATCC64974_900-T1
GO:0005634,ATCC64974_900-T1
GO:0003677,ATCC64974_900-T1
GO:0022857,ATCC64974_7360-T1
GO:0055085,ATCC64974_7360-T1
GO:0005887,ATCC64974_7360-T1
GO:0005525,ATCC64974_4530-T1
GO:0003924,ATCC64974_4530-T1
GO:0007264,ATCC64974_4530-T1
GO:0055114,ATCC64974_3550-T1
GO:0016020,ATCC64974_3550-T1
GO:0008121,ATCC64974_3550-T1
GO:0016491,ATCC64974_3550-T1
GO:0051537,ATCC64974_3550-T1
GO:0005887,ATCC64974_93260-T1
GO:0055085,ATCC64974_93260-T1
GO:0005525,ATCC64974_94830-T1
GO:0003924,ATCC64974_94830-T1
GO:0007264,ATCC64974_94830-T1
GO:0003864,ATCC64974_92400-T1
GO:0015940,ATCC64974_92400-T1
GO:0003824,ATCC64974_92400-T1
GO:0000981,ATCC64974_99220-T1
GO:0006355,ATCC64974_99220-T1
GO:0008270,ATCC64974_99220-T1
GO:0005634,ATCC64974_99220-T1
GO:0006351,ATCC64974_99220-T1
GO:0003677,ATCC64974_99220-T1
GO:0016491,ATCC64974_100780-T1
GO:0055114,ATCC64974_100780-T1
GO:0016620,ATCC64974_100780-T1
GO:0005515,ATCC64974_91670-T1
GO:0006334,ATCC64974_95130-T1
GO:0000786,ATCC64974_95130-T1
GO:0003677,ATCC64974_95130-T1
GO:0005634,ATCC64974_95130-T1
GO:0008080,ATCC64974_99590-T1
GO:0008236,ATCC64974_96730-T1
GO:0004252,ATCC64974_96730-T1
GO:0006508,ATCC64974_96730-T1
GO:0006415,ATCC64974_95740-T1
GO:0003747,ATCC64974_95740-T1
GO:0003994,ATCC64974_98340-T1
GO:0051539,ATCC64974_98340-T1
GO:0006099,ATCC64974_98340-T1
GO:0006351,ATCC64974_93760-T1
GO:0003677,ATCC64974_93760-T1
GO:0005634,ATCC64974_93760-T1
GO:0008270,ATCC64974_93760-T1
GO:0006351,ATCC64974_99330-T1
GO:0003677,ATCC64974_99330-T1
GO:0005634,ATCC64974_99330-T1
GO:0008270,ATCC64974_99330-T1
GO:0004802,ATCC64974_101290-T1
GO:0003824,ATCC64974_101290-T1
GO:0005515,ATCC64974_99410-T1
GO:0016491,ATCC64974_92020-T1
GO:0055114,ATCC64974_92020-T1
GO:0000276,ATCC64974_94160-T1
GO:0015986,ATCC64974_94160-T1
GO:0048037,ATCC64974_100820-T1
GO:0055114,ATCC64974_93990-T1
GO:0005506,ATCC64974_93990-T1
GO:0020037,ATCC64974_93990-T1
GO:0004497,ATCC64974_93990-T1
GO:0016705,ATCC64974_93990-T1
GO:0006351,ATCC64974_94050-T1
GO:0003677,ATCC64974_94050-T1
GO:0005634,ATCC64974_94050-T1
GO:0008270,ATCC64974_94050-T1
GO:0000981,ATCC64974_94050-T1
GO:0006355,ATCC64974_94050-T1
GO:0016021,ATCC64974_100610-T1
GO:0016192,ATCC64974_100610-T1
GO:0016740,ATCC64974_99360-T1
GO:0008616,ATCC64974_99360-T1
GO:0016853,ATCC64974_99360-T1
GO:0005515,ATCC64974_93750-T1
GO:0009116,ATCC64974_93750-T1
GO:0003824,ATCC64974_93750-T1
GO:0046907,ATCC64974_98670-T1
GO:0005643,ATCC64974_98670-T1
GO:0008061,ATCC64974_91690-T1
GO:0005975,ATCC64974_91690-T1
GO:0004553,ATCC64974_91690-T1
GO:0048037,ATCC64974_100770-T1
GO:0000981,ATCC64974_99180-T1
GO:0006355,ATCC64974_99180-T1
GO:0008270,ATCC64974_99180-T1
GO:0005634,ATCC64974_99180-T1
GO:0008270,ATCC64974_98150-T1
GO:0036459,ATCC64974_98150-T1
GO:0016579,ATCC64974_98150-T1
GO:0006511,ATCC64974_98150-T1
GO:0016787,ATCC64974_99040-T1
GO:0055114,ATCC64974_101440-T1
GO:0016491,ATCC64974_101440-T1
GO:0051287,ATCC64974_101440-T1
GO:0050661,ATCC64974_101440-T1
GO:0003676,ATCC64974_91890-T1
GO:0006506,ATCC64974_101220-T1
GO:0004584,ATCC64974_101220-T1
GO:0006468,ATCC64974_92100-T1
GO:0004672,ATCC64974_92100-T1
GO:0005524,ATCC64974_92100-T1
GO:0016491,ATCC64974_101400-T1
GO:0055114,ATCC64974_101400-T1
GO:0005887,ATCC64974_92830-T1
GO:0055085,ATCC64974_92830-T1
GO:0016787,ATCC64974_97270-T1
GO:0016491,ATCC64974_100000-T1
GO:0050660,ATCC64974_100000-T1
GO:0055114,ATCC64974_100000-T1
GO:0071949,ATCC64974_100000-T1
GO:0003824,ATCC64974_100000-T1
GO:0055114,ATCC64974_92850-T1
GO:0051920,ATCC64974_92850-T1
GO:0016209,ATCC64974_92850-T1
GO:0016491,ATCC64974_92850-T1
GO:0045454,ATCC64974_92850-T1
GO:0006366,ATCC64974_100830-T1
GO:0046982,ATCC64974_100830-T1
GO:0006886,ATCC64974_92320-T1
GO:0006412,ATCC64974_94440-T1
GO:0003735,ATCC64974_94440-T1
GO:0005840,ATCC64974_94440-T1
GO:0005515,ATCC64974_92990-T1
GO:0008270,ATCC64974_92990-T1
GO:0005515,ATCC64974_94730-T2
GO:0016817,ATCC64974_98310-T1
GO:0005524,ATCC64974_98310-T1
GO:0006468,ATCC64974_97540-T1
GO:0004672,ATCC64974_97540-T1
GO:0005524,ATCC64974_97540-T1
GO:0005887,ATCC64974_100890-T1
GO:0055085,ATCC64974_100890-T1
GO:0006606,ATCC64974_98500-T1
GO:0016020,ATCC64974_96180-T1
GO:0055085,ATCC64974_96180-T1
GO:0022857,ATCC64974_96180-T1
GO:0016021,ATCC64974_96180-T1
GO:0005887,ATCC64974_98260-T1
GO:0055085,ATCC64974_98260-T1
GO:0004822,ATCC64974_101090-T1
GO:0005524,ATCC64974_101090-T1
GO:0000166,ATCC64974_101090-T1
GO:0006428,ATCC64974_101090-T1
GO:0006418,ATCC64974_101090-T1
GO:0002161,ATCC64974_101090-T1
GO:0004812,ATCC64974_101090-T1
GO:0000049,ATCC64974_101090-T1
GO:0005743,ATCC64974_94970-T1
GO:0005751,ATCC64974_94970-T1
GO:0004129,ATCC64974_94970-T1
GO:0055114,ATCC64974_97150-T1
GO:0005506,ATCC64974_97150-T1
GO:0020037,ATCC64974_97150-T1
GO:0004497,ATCC64974_97150-T1
GO:0016705,ATCC64974_97150-T1
GO:0046872,ATCC64974_95590-T1
GO:0009058,ATCC64974_96920-T1
GO:0016747,ATCC64974_96920-T1
GO:0003824,ATCC64974_96920-T1
GO:0015031,ATCC64974_100900-T1
GO:0016021,ATCC64974_97420-T1
GO:0016491,ATCC64974_91570-T1
GO:0050660,ATCC64974_91570-T1
GO:0055114,ATCC64974_91570-T1
GO:0071949,ATCC64974_91570-T1
GO:0006468,ATCC64974_92530-T1
GO:0004672,ATCC64974_92530-T1
GO:0005524,ATCC64974_92530-T1
GO:0016020,ATCC64974_101550-T1
GO:0055085,ATCC64974_101550-T1
GO:0022857,ATCC64974_101550-T1
GO:0000981,ATCC64974_96620-T1
GO:0005634,ATCC64974_96620-T1
GO:0006355,ATCC64974_96620-T1
GO:0008270,ATCC64974_96620-T1
GO:0020037,ATCC64974_96010-T1
GO:0016705,ATCC64974_96010-T1
GO:0005506,ATCC64974_96010-T1
GO:0055114,ATCC64974_96010-T1
GO:0003958,ATCC64974_96010-T1
GO:0070330,ATCC64974_96010-T1
GO:0016491,ATCC64974_96010-T1
GO:0010181,ATCC64974_96010-T1
GO:0055114,ATCC64974_92630-T1
GO:0016616,ATCC64974_92630-T1
GO:0005975,ATCC64974_92630-T1
GO:0003824,ATCC64974_92630-T1
GO:0016491,ATCC64974_92630-T1
GO:0019752,ATCC64974_92630-T1
GO:0019135,ATCC64974_94140-T1
GO:0008612,ATCC64974_94140-T1
GO:0048037,ATCC64974_92430-T1
GO:0005634,ATCC64974_94080-T1
GO:0004553,ATCC64974_96340-T1
GO:0005975,ATCC64974_96340-T1
GO:0061617,ATCC64974_101570-T1
GO:0005743,ATCC64974_101570-T1
GO:0007264,ATCC64974_94250-T1
GO:0005085,ATCC64974_94250-T1
GO:0005515,ATCC64974_100350-T1
GO:0003676,ATCC64974_100350-T1
GO:0005634,ATCC64974_100350-T1
GO:0005887,ATCC64974_93340-T1
GO:0055085,ATCC64974_93340-T1
GO:0005515,ATCC64974_91760-T1
GO:0006468,ATCC64974_97030-T1
GO:0004672,ATCC64974_97030-T1
GO:0005524,ATCC64974_97030-T1
GO:0005515,ATCC64974_94980-T1
GO:0005887,ATCC64974_93880-T1
GO:0055085,ATCC64974_93880-T1
GO:0003676,ATCC64974_95840-T1
GO:0008270,ATCC64974_95840-T1
GO:0005524,ATCC64974_96890-T1
GO:0016773,ATCC64974_96890-T1
GO:0005975,ATCC64974_96890-T1
GO:0005536,ATCC64974_96890-T1
GO:0001678,ATCC64974_96890-T1
GO:0004396,ATCC64974_96890-T1
GO:0005524,ATCC64974_94590-T1
GO:0000103,ATCC64974_94590-T1
GO:0004020,ATCC64974_94590-T1
GO:0004781,ATCC64974_94590-T1
GO:0000096,ATCC64974_94590-T1
GO:0005515,ATCC64974_99490-T1
GO:0004601,ATCC64974_99690-T1
GO:0020037,ATCC64974_99690-T1
GO:0006979,ATCC64974_99690-T1
GO:0055114,ATCC64974_99690-T1
GO:0008410,ATCC64974_95020-T1
GO:0006351,ATCC64974_101280-T1
GO:0003677,ATCC64974_101280-T1
GO:0005634,ATCC64974_101280-T1
GO:0008270,ATCC64974_101280-T1
GO:0000981,ATCC64974_101280-T1
GO:0006355,ATCC64974_101280-T1
GO:0030234,ATCC64974_95090-T1
GO:0000502,ATCC64974_95090-T1
GO:0042176,ATCC64974_95090-T1
GO:0005089,ATCC64974_98730-T1
GO:0035023,ATCC64974_98730-T1
GO:0005085,ATCC64974_98730-T1
GO:0035556,ATCC64974_98730-T1
GO:0055114,ATCC64974_93460-T1
GO:0009916,ATCC64974_93460-T1
GO:0016021,ATCC64974_98180-T1
GO:0004252,ATCC64974_98180-T1
GO:0042765,ATCC64974_98180-T1
GO:0006351,ATCC64974_99120-T1
GO:0003677,ATCC64974_99120-T1
GO:0005634,ATCC64974_99120-T1
GO:0008270,ATCC64974_99120-T1
GO:0055114,ATCC64974_91800-T1
GO:0004616,ATCC64974_91800-T1
GO:0006098,ATCC64974_91800-T1
GO:0050661,ATCC64974_91800-T1
GO:0016491,ATCC64974_91800-T1
GO:0005515,ATCC64974_96370-T1
GO:0005515,ATCC64974_92640-T1
GO:0005737,ATCC64974_101080-T1
GO:0048280,ATCC64974_101080-T1
GO:0006886,ATCC64974_101080-T1
GO:0000139,ATCC64974_101080-T1
GO:0016192,ATCC64974_101080-T1
GO:0055114,ATCC64974_93130-T1
GO:0004499,ATCC64974_93130-T1
GO:0050660,ATCC64974_93130-T1
GO:0050661,ATCC64974_93130-T1
GO:0005887,ATCC64974_96030-T1
GO:0055085,ATCC64974_96030-T1
GO:0016020,ATCC64974_96990-T1
GO:0055085,ATCC64974_96990-T1
GO:0022857,ATCC64974_96990-T1
GO:0016021,ATCC64974_96990-T1
GO:0003824,ATCC64974_100370-T1
GO:0016021,ATCC64974_95990-T1
GO:0042626,ATCC64974_95990-T1
GO:0055085,ATCC64974_95990-T1
GO:0005524,ATCC64974_95990-T1
GO:0016020,ATCC64974_95990-T1
GO:0016887,ATCC64974_95990-T1
GO:0005975,ATCC64974_93570-T1
GO:0004650,ATCC64974_93570-T1
GO:0016491,ATCC64974_101610-T1
GO:0050660,ATCC64974_101610-T1
GO:0055114,ATCC64974_101610-T1
GO:0071949,ATCC64974_101610-T1
GO:0005737,ATCC64974_92390-T1
GO:0000045,ATCC64974_92390-T1
GO:0005815,ATCC64974_95480-T1
GO:0005887,ATCC64974_97160-T1
GO:0055085,ATCC64974_97160-T1
GO:0000287,ATCC64974_96570-T1
GO:0008897,ATCC64974_96570-T1
GO:0003824,ATCC64974_96570-T1
GO:0006633,ATCC64974_96570-T1
GO:0004312,ATCC64974_96570-T1
GO:0042759,ATCC64974_96570-T1
GO:0016491,ATCC64974_95010-T1
GO:0055114,ATCC64974_95010-T1
GO:0016620,ATCC64974_95010-T1
GO:0020037,ATCC64974_95880-T1
GO:0016705,ATCC64974_95880-T1
GO:0005506,ATCC64974_95880-T1
GO:0055114,ATCC64974_95880-T1
GO:0003676,ATCC64974_94210-T1
GO:0051287,ATCC64974_100320-T1
GO:0050661,ATCC64974_100320-T1
GO:0055114,ATCC64974_100320-T1
GO:0016491,ATCC64974_100320-T1
GO:0016020,ATCC64974_101320-T1
GO:0005840,ATCC64974_98370-T1
GO:0003735,ATCC64974_98370-T1
GO:0006412,ATCC64974_98370-T1
GO:0006468,ATCC64974_93200-T1
GO:0004672,ATCC64974_93200-T1
GO:0005524,ATCC64974_93200-T1
GO:0031177,ATCC64974_94500-T1
GO:0016740,ATCC64974_94500-T1
GO:0008168,ATCC64974_94500-T1
GO:0003723,ATCC64974_99670-T1
GO:0005840,ATCC64974_99670-T1
GO:0003735,ATCC64974_99670-T1
GO:0006412,ATCC64974_99670-T1
GO:0003676,ATCC64974_99670-T1
GO:0003700,ATCC64974_93100-T1
GO:0006355,ATCC64974_93100-T1
GO:0016746,ATCC64974_96910-T1
GO:0006099,ATCC64974_96910-T1
GO:0045252,ATCC64974_96910-T1
GO:0004149,ATCC64974_96910-T1
GO:0016787,ATCC64974_95890-T1
GO:0022857,ATCC64974_97040-T1
GO:0016021,ATCC64974_97040-T1
GO:0055085,ATCC64974_97040-T1
GO:0016020,ATCC64974_97040-T1
GO:0006468,ATCC64974_92460-T1
GO:0004672,ATCC64974_92460-T1
GO:0006351,ATCC64974_91860-T1
GO:0003677,ATCC64974_91860-T1
GO:0005634,ATCC64974_91860-T1
GO:0008270,ATCC64974_91860-T1
GO:0000981,ATCC64974_91860-T1
GO:0006355,ATCC64974_91860-T1
GO:0005515,ATCC64974_98720-T1
GO:0051287,ATCC64974_94270-T1
GO:0016620,ATCC64974_94270-T1
GO:0055114,ATCC64974_94270-T1
GO:0050661,ATCC64974_94270-T1
GO:0046983,ATCC64974_94270-T1
GO:0008652,ATCC64974_94270-T1
GO:0005515,ATCC64974_92220-T1
GO:0016491,ATCC64974_93780-T1
GO:0055114,ATCC64974_93780-T1
GO:0016021,ATCC64974_99190-T1
GO:0016020,ATCC64974_94780-T1
GO:0009411,ATCC64974_97630-T1
GO:0006289,ATCC64974_97630-T1
GO:0004519,ATCC64974_97630-T1
GO:0005887,ATCC64974_93870-T1
GO:0055085,ATCC64974_93870-T1
GO:0016758,ATCC64974_97530-T1
GO:0055114,ATCC64974_99880-T1
GO:0016491,ATCC64974_99880-T1
GO:0005507,ATCC64974_99880-T1
GO:0042254,ATCC64974_98390-T1
GO:1990904,ATCC64974_98390-T1
GO:0022857,ATCC64974_100250-T1
GO:0016021,ATCC64974_100250-T1
GO:0055085,ATCC64974_100250-T1
GO:0016020,ATCC64974_100250-T1
GO:0003968,ATCC64974_94300-T1
GO:0030170,ATCC64974_98070-T1
GO:0009058,ATCC64974_98070-T1
GO:0003824,ATCC64974_98070-T1
GO:0000981,ATCC64974_95980-T1
GO:0005634,ATCC64974_95980-T1
GO:0006355,ATCC64974_95980-T1
GO:0008270,ATCC64974_95980-T1
GO:0006351,ATCC64974_95980-T1
GO:0003677,ATCC64974_95980-T1
GO:0006351,ATCC64974_92240-T1
GO:0003723,ATCC64974_95350-T1
GO:0005975,ATCC64974_91980-T1
GO:0004650,ATCC64974_91980-T1
GO:0005975,ATCC64974_91600-T1
GO:0016020,ATCC64974_100630-T1
GO:0055085,ATCC64974_100630-T1
GO:0005216,ATCC64974_100630-T1
GO:0006811,ATCC64974_100630-T1
GO:0055114,ATCC64974_99150-T1
GO:0003857,ATCC64974_99150-T1
GO:0006631,ATCC64974_99150-T1
GO:0016491,ATCC64974_99150-T1
GO:0070403,ATCC64974_99150-T1
GO:0000139,ATCC64974_98450-T1
GO:0016021,ATCC64974_98450-T1
GO:0015165,ATCC64974_98450-T1
GO:0090481,ATCC64974_98450-T1
GO:0006412,ATCC64974_93860-T1
GO:0003735,ATCC64974_93860-T1
GO:0015934,ATCC64974_93860-T1
GO:0005840,ATCC64974_93860-T1
GO:0016757,ATCC64974_95240-T1
GO:0016491,ATCC64974_99210-T1
GO:0055114,ATCC64974_99210-T1
GO:0008270,ATCC64974_99210-T1
GO:0004185,ATCC64974_91990-T1
GO:0006508,ATCC64974_91990-T1
GO:0005515,ATCC64974_100460-T1
GO:0003824,ATCC64974_95550-T1
GO:0006654,ATCC64974_95550-T1
GO:0048017,ATCC64974_95550-T1
GO:0004630,ATCC64974_95550-T1
GO:0035091,ATCC64974_95550-T1
GO:0006468,ATCC64974_91720-T1
GO:0004672,ATCC64974_91720-T1
GO:0005524,ATCC64974_91720-T1
GO:0006396,ATCC64974_99390-T1
GO:0005515,ATCC64974_99390-T1
GO:0000981,ATCC64974_99970-T1
GO:0006355,ATCC64974_99970-T1
GO:0008270,ATCC64974_99970-T1
GO:0005634,ATCC64974_99970-T1
GO:0006913,ATCC64974_98710-T1
GO:0003924,ATCC64974_98710-T1
GO:0005525,ATCC64974_98710-T1
GO:0016491,ATCC64974_100190-T1
GO:0050660,ATCC64974_100190-T1
GO:0055114,ATCC64974_100190-T1
GO:0071949,ATCC64974_100190-T1
GO:0007165,ATCC64974_94850-T1
GO:0003824,ATCC64974_99530-T1
GO:0030170,ATCC64974_99530-T1
GO:0030151,ATCC64974_99530-T1
GO:0005887,ATCC64974_93720-T1
GO:0055085,ATCC64974_93720-T1
GO:0005515,ATCC64974_97960-T1
GO:0009058,ATCC64974_97960-T1
GO:0016779,ATCC64974_97960-T1
GO:0016021,ATCC64974_97130-T1
GO:0016787,ATCC64974_96610-T1
GO:0016491,ATCC64974_96510-T1
GO:0055114,ATCC64974_96510-T1
GO:0016620,ATCC64974_96510-T1
GO:0005525,ATCC64974_98410-T1
GO:0005887,ATCC64974_99700-T1
GO:0055085,ATCC64974_99700-T1
GO:0006886,ATCC64974_100720-T1
GO:0005742,ATCC64974_100720-T1
GO:0006605,ATCC64974_100720-T1
GO:0016813,ATCC64974_98110-T1
GO:0016787,ATCC64974_98110-T1
GO:0020037,ATCC64974_95920-T1
GO:0016705,ATCC64974_95920-T1
GO:0005506,ATCC64974_95920-T1
GO:0055114,ATCC64974_95920-T1
GO:0003676,ATCC64974_101070-T1
GO:0004527,ATCC64974_101070-T1
GO:0004534,ATCC64974_101070-T1
GO:0006139,ATCC64974_101070-T1
GO:0005634,ATCC64974_101070-T1
GO:0008270,ATCC64974_101070-T1
GO:0055114,ATCC64974_97390-T1
GO:0000104,ATCC64974_97390-T1
GO:0016491,ATCC64974_99250-T1
GO:0016787,ATCC64974_100230-T1
GO:0008484,ATCC64974_99510-T1
GO:0003824,ATCC64974_99510-T1
GO:0008017,ATCC64974_98250-T1
GO:0007018,ATCC64974_98250-T1
GO:0005524,ATCC64974_98250-T1
GO:0003777,ATCC64974_98250-T1
GO:0005515,ATCC64974_94770-T1
GO:0006338,ATCC64974_95360-T1
GO:0005634,ATCC64974_95360-T1
GO:0031011,ATCC64974_95360-T1
GO:0005992,ATCC64974_95530-T1
GO:0003824,ATCC64974_95530-T1
GO:0008168,ATCC64974_92110-T1
GO:0006468,ATCC64974_95310-T1
GO:0004672,ATCC64974_95310-T1
GO:0005524,ATCC64974_95310-T1
GO:0019752,ATCC64974_93300-T1
GO:0030170,ATCC64974_93300-T1
GO:0016831,ATCC64974_93300-T1
GO:0003824,ATCC64974_93300-T1
GO:0006281,ATCC64974_98750-T1
GO:0019104,ATCC64974_98750-T1
GO:0016787,ATCC64974_96970-T1
GO:0003676,ATCC64974_95370-T1
GO:0003824,ATCC64974_99260-T1
GO:0055114,ATCC64974_99260-T1
GO:0016491,ATCC64974_99260-T1
GO:0010181,ATCC64974_99260-T1
GO:0022857,ATCC64974_99240-T1
GO:0016021,ATCC64974_99240-T1
GO:0055085,ATCC64974_99240-T1
GO:0005515,ATCC64974_97780-T1
GO:0016624,ATCC64974_96900-T1
GO:0055114,ATCC64974_96900-T1
GO:0030976,ATCC64974_96900-T1
GO:0004591,ATCC64974_96900-T1
GO:0006099,ATCC64974_96900-T1
GO:0016787,ATCC64974_101490-T1
GO:0005887,ATCC64974_100680-T1
GO:0055085,ATCC64974_100680-T1
GO:0016787,ATCC64974_92960-T1
GO:0043386,ATCC64974_92510-T1
GO:0006412,ATCC64974_94330-T1
GO:0005840,ATCC64974_94330-T1
GO:0003735,ATCC64974_94330-T1
GO:0016651,ATCC64974_91880-T1
GO:0055114,ATCC64974_91880-T1
GO:0008137,ATCC64974_91880-T1
GO:0006357,ATCC64974_99990-T1
GO:0016592,ATCC64974_99990-T1
GO:0003712,ATCC64974_99990-T1
GO:0006468,ATCC64974_95620-T1
GO:0004672,ATCC64974_95620-T1
GO:0005524,ATCC64974_95620-T1
GO:0005887,ATCC64974_94030-T1
GO:0055085,ATCC64974_94030-T1
GO:0016491,ATCC64974_92780-T1
GO:0050660,ATCC64974_92780-T1
GO:0055114,ATCC64974_92780-T1
GO:0071949,ATCC64974_92780-T1
GO:0008483,ATCC64974_93710-T1
GO:0030170,ATCC64974_93710-T1
GO:0004587,ATCC64974_93710-T1
GO:0003824,ATCC64974_93710-T1
GO:0031177,ATCC64974_92700-T1
GO:0003824,ATCC64974_92700-T1
GO:0016740,ATCC64974_92700-T1
GO:0055114,ATCC64974_93480-T1
GO:0016491,ATCC64974_93480-T1
GO:0010181,ATCC64974_93480-T1
GO:0003824,ATCC64974_93480-T1
GO:0016491,ATCC64974_92180-T1
GO:0055114,ATCC64974_92180-T1
GO:0003824,ATCC64974_92180-T1
GO:0016903,ATCC64974_92180-T1
GO:0003968,ATCC64974_99890-T1
GO:0016021,ATCC64974_98280-T1
GO:0005524,ATCC64974_98280-T1
GO:0055085,ATCC64974_98280-T1
GO:0042626,ATCC64974_98280-T1
GO:0016887,ATCC64974_98280-T1
GO:0003824,ATCC64974_98210-T1
GO:0050662,ATCC64974_98210-T1
GO:0006790,ATCC64974_92310-T1
GO:0008441,ATCC64974_92310-T1
GO:0046854,ATCC64974_92310-T1
GO:0005835,ATCC64974_96530-T1
GO:0055114,ATCC64974_96530-T1
GO:0004312,ATCC64974_96530-T1
GO:0006633,ATCC64974_96530-T1
GO:0004318,ATCC64974_96530-T1
GO:0016740,ATCC64974_96530-T1
GO:0003824,ATCC64974_96530-T1
GO:0020037,ATCC64974_99130-T1
GO:0016705,ATCC64974_99130-T1
GO:0005506,ATCC64974_99130-T1
GO:0055114,ATCC64974_99130-T1
GO:0004497,ATCC64974_99130-T1
GO:0045145,ATCC64974_100990-T1
GO:0007186,ATCC64974_101650-T1
GO:0031683,ATCC64974_101650-T1
GO:0003924,ATCC64974_101650-T1
GO:0019001,ATCC64974_101650-T1
GO:0005834,ATCC64974_101650-T1
GO:0001664,ATCC64974_101650-T1
GO:0005525,ATCC64974_101650-T1
GO:0007165,ATCC64974_101650-T1
GO:0005524,ATCC64974_92590-T1
GO:0016020,ATCC64974_96110-T1
GO:0055085,ATCC64974_96110-T1
GO:0022857,ATCC64974_96110-T1
GO:0016021,ATCC64974_96110-T1
GO:0000981,ATCC64974_96330-T1
GO:0006355,ATCC64974_96330-T1
GO:0008270,ATCC64974_96330-T1
GO:0005634,ATCC64974_96330-T1
GO:0006351,ATCC64974_96330-T1
GO:0003677,ATCC64974_96330-T1
GO:0004553,ATCC64974_96070-T1
GO:0005975,ATCC64974_96070-T1
GO:0046872,ATCC64974_97970-T1
GO:0003676,ATCC64974_100360-T1
GO:0016021,ATCC64974_94010-T1
GO:0055085,ATCC64974_94010-T1
GO:0015369,ATCC64974_94010-T1
GO:0006816,ATCC64974_94010-T1
GO:0051537,ATCC64974_96540-T1
GO:0047547,ATCC64974_96540-T1
GO:0019629,ATCC64974_96540-T1
GO:0016829,ATCC64974_96540-T1
GO:0006351,ATCC64974_91960-T1
GO:0003677,ATCC64974_91960-T1
GO:0005634,ATCC64974_91960-T1
GO:0008270,ATCC64974_91960-T1
GO:0016409,ATCC64974_94660-T1
GO:0016491,ATCC64974_93540-T1
GO:0055114,ATCC64974_93540-T1
GO:0008270,ATCC64974_93540-T1
GO:0020037,ATCC64974_100300-T1
GO:0016705,ATCC64974_100300-T1
GO:0005506,ATCC64974_100300-T1
GO:0055114,ATCC64974_100300-T1
GO:0005840,ATCC64974_98660-T1
GO:0003735,ATCC64974_98660-T1
GO:0006412,ATCC64974_98660-T1
GO:0006807,ATCC64974_98660-T1
GO:0031177,ATCC64974_92040-T1
GO:0003824,ATCC64974_92040-T1
GO:0016740,ATCC64974_92040-T1
GO:0031122,ATCC64974_101380-T1
GO:0007020,ATCC64974_101380-T1
GO:0000930,ATCC64974_101380-T1
GO:0005874,ATCC64974_101380-T1
GO:0007017,ATCC64974_101380-T1
GO:0003924,ATCC64974_101380-T1
GO:0005525,ATCC64974_101380-T1
GO:0055085,ATCC64974_93640-T1
GO:0016020,ATCC64974_93640-T1
GO:0022857,ATCC64974_93640-T1
GO:0016307,ATCC64974_95120-T1
GO:0046488,ATCC64974_95120-T1
